GRAND, 3, True, True, G ##RA ##ND, 3, 
Indra, 3, False, True, In ##dra, 2, 
Wijaya, 3, False, True, W ##ija ##ya, 3, 
Jun, 3, False, False, Jun, 1, 
Sidek, 3, False, False, Side ##k, 2, 
Gong, 3, False, True, Gong, 1, 
Ye, 3, False, False, Ye, 1, 
Zhaoying, 3, False, False, Zhao ##ying, 2, 
Camilla, 3, False, False, Cam ##illa, 2, 
Susi, 3, False, False, Su ##si, 2, 
Susanti, 3, False, False, Susan ##ti, 2, 
FLORIDA, 3, True, True, FL ##OR ##ID ##A, 4, 
ISLANDERS, 3, True, False, IS ##LA ##ND ##ER ##S, 5, 
DIVISION, 3, True, True, D ##I ##VI ##SI ##ON, 5, 
JOSE, 3, True, True, J ##OS ##E, 3, 
CALGARY, 3, True, True, CA ##L ##GA ##R ##Y, 5, 
La, 3, False, True, La, 1, 
INDIANAPOLIS, 3, True, False, IN ##DI ##AN ##AP ##OL ##IS, 6, 
Marshall, 3, False, True, Marshall, 1, 
Faulk, 3, False, False, F ##aul ##k, 3, 
Washington, 3, False, True, Washington, 1, 
Arizona, 3, False, True, Arizona, 1, 
Basketball, 3, False, True, Basketball, 1, 
ORLANDO, 3, True, False, OR ##LA ##ND ##O, 4, 
CLEVELAND, 3, True, True, C ##LE ##VE ##LA ##ND, 5, 
MILWAUKEE, 3, True, True, MI ##L ##WA ##U ##KE ##E, 6, 
INDIANA, 3, True, False, IN ##DI ##AN ##A, 4, 
CLIPPERS, 3, True, False, C ##L ##IP ##P ##ER ##S, 6, 
Football, 3, False, True, Football, 1, 
OAKLAND, 3, True, True, O ##A ##K ##LA ##ND, 5, 
Lombardi, 3, False, True, Lombard ##i, 2, 
Juan, 3, False, True, Juan, 1, 
AMSTERDAM, 3, True, True, AM ##ST ##ER ##DA ##M, 5, 
RKC, 3, True, True, R ##K ##C, 3, 
Waalwijk, 3, False, True, W ##aal ##wi ##jk, 4, 
Willem, 3, False, True, Willem, 1, 
II, 3, True, True, II, 1, 
Tilburg, 3, False, True, T ##il ##burg, 3, 
Doetinchem, 3, False, True, Do ##eti ##nch ##em, 4, 
Ajax, 3, False, True, Ajax, 1, 
Amsterdam, 3, False, True, Amsterdam, 1, 
Volendam, 3, False, True, Vol ##end ##am, 3, 
Bochum, 3, False, True, Bo ##chu ##m, 3, 
Werder, 3, False, True, We ##rde ##r, 3, 
Bremen, 3, False, True, Bremen, 1, 
1860, 3, False, True, 1860, 1, 
Karlsruhe, 3, False, True, Karl ##s ##ru ##he, 4, 
Freiburg, 3, False, True, Freiburg, 1, 
Schalke, 3, False, True, Sc ##hal ##ke, 3, 
Hansa, 3, False, True, Hans ##a, 2, 
Rostock, 3, False, True, R ##ost ##ock, 3, 
FC, 3, True, True, FC, 1, 
FRENCH, 3, True, True, F ##RE ##NC ##H, 4, 
Lens, 3, False, True, Len ##s, 2, 
Nantes, 3, False, True, Nan ##tes, 2, 
Nancy, 3, False, True, Nancy, 1, 
Fischer, 3, False, False, Fischer, 1, 
Le, 3, False, True, Le, 1, 
Pinto, 3, False, True, Pi ##nto, 2, 
Jorge, 3, False, True, Jorge, 1, 
Liberian, 3, False, True, Liberia ##n, 2, 
Portuguese, 3, False, True, Portuguese, 1, 
Rui, 3, False, True, R ##ui, 2, 
Juventus, 3, False, True, Juventus, 1, 
Oviedo, 3, False, False, O ##vied ##o, 3, 
Antonio, 3, False, True, Antonio, 1, 
Vieira, 3, False, True, V ##ie ##ira, 3, 
Fiorentina, 3, False, True, Fi ##ore ##ntina, 3, 
William, 3, False, True, William, 1, 
Hill, 3, False, True, Hill, 1, 
Davor, 3, False, False, Da ##vor, 2, 
de, 3, False, True, de, 1, 
SPANISH, 3, True, True, SP ##AN ##IS ##H, 4, 
Santander, 3, False, True, Santa ##nder, 2, 
Tenerife, 3, False, False, Ten ##eri ##fe, 3, 
UEFA, 3, True, True, UEFA, 1, 
Vicenza, 3, False, True, Vice ##nza, 2, 
Cagliari, 3, False, True, C ##ag ##lia ##ri, 4, 
Napoli, 3, False, True, Na ##poli, 2, 
Inter, 3, False, True, Inter, 1, 
Croat, 3, False, True, C ##roa ##t, 3, 
Roman, 3, False, True, Roman, 1, 
Verona, 3, False, True, Verona, 1, 
Parma, 3, False, True, Parma, 1, 
Harper, 3, False, True, Harper, 1, 
PRAGUE, 3, True, True, PR ##AG ##UE, 3, 
Vaclav, 3, False, True, V ##ac ##lav, 3, 
Madeleine, 3, False, False, Madeleine, 1, 
US, 3, True, True, US, 1, 
Social, 3, False, True, Social, 1, 
WARSAW, 3, True, True, WA ##RS ##A ##W, 4, 
Jews, 3, False, True, Jews, 1, 
War, 3, False, True, War, 1, 
Two, 3, False, True, Two, 1, 
Senate, 3, False, True, Senate, 1, 
Heineken, 3, False, False, He ##ine ##ken, 3, 
Light, 3, False, False, Light, 1, 
Tambang, 3, False, False, Tam ##bang, 2, 
Belfast, 3, False, False, Belfast, 1, 
Lang, 3, False, False, Lang, 1, 
Office, 3, False, True, Office, 1, 
Fair, 3, False, True, Fair, 1, 
Pork, 3, False, True, Po ##rk, 2, 
Kaohsiung, 3, False, False, Ka ##oh ##si ##ung, 4, 
Steel, 3, False, True, Steel, 1, 
Exxon, 3, False, False, Ex ##xon, 2, 
DES, 3, True, True, DE ##S, 2, 
MOINES, 3, True, True, M ##O ##IN ##ES, 4, 
Pacific, 3, False, True, Pacific, 1, 
Gold, 3, False, True, Gold, 1, 
Nevada, 3, False, False, Nevada, 1, 
San, 3, False, True, San, 1, 
California, 3, False, True, California, 1, 
Ghana, 3, False, False, Ghana, 1, 
Kinshasa, 3, False, True, Ki ##ns ##hasa, 3, 
Mauritius, 3, False, True, Mauritius, 1, 
Port, 3, False, True, Port, 1, 
Ivory, 3, False, True, Ivory, 1, 
Diouf, 3, False, False, Di ##ou ##f, 3, 
Franco-African, 3, False, False, Franco ##- ##A ##f ##rica ##n, 6, 
Burkina, 3, False, False, Burkina, 1, 
Faso, 3, False, False, Faso, 1, 
Weather, 3, False, True, Weather, 1, 
Service, 3, False, True, Service, 1, 
Meyers, 3, False, False, Meyer ##s, 2, 
Buza, 3, False, False, B ##uza, 2, 
Oscar, 3, False, True, Oscar, 1, 
Kwasniewski, 3, False, True, K ##was ##nie ##wski, 4, 
Catholic, 3, False, True, Catholic, 1, 
Alexander, 3, False, True, Alexander, 1, 
Chernyshev, 3, False, False, Ch ##ern ##ys ##he ##v, 5, 
Tallinna, 3, False, True, Tallinn ##a, 2, 
Pank, 3, False, False, Pan ##k, 2, 
Bill, 3, False, True, Bill, 1, 
Gaulieder, 3, False, False, G ##aul ##ied ##er, 4, 
Slovakia, 3, False, True, Slovakia, 1, 
Bulgaria, 3, False, True, Bulgaria, 1, 
Alan, 3, False, True, Alan, 1, 
Hakme, 3, False, False, Ha ##k ##me, 3, 
SBCP, 3, True, False, S ##BC ##P, 3, 
Finance, 3, False, True, Finance, 1, 
the, 3, False, True, the, 1, 
RANGOON, 3, True, False, RA ##NG ##O ##ON, 4, 
Institute, 3, False, True, Institute, 1, 
Technology, 3, False, True, Technology, 1, 
YIT, 3, True, False, Y ##IT, 2, 
SINGAPORE, 3, True, True, S ##ING ##AP ##OR ##E, 5, 
Workers, 3, False, True, Workers, 1, 
Group, 3, False, True, Group, 1, 
Rubber, 3, False, False, R ##ub ##ber, 3, 
Matsushita, 3, False, False, Mat ##sus ##hita, 3, 
Lester, 3, False, False, Lester, 1, 
Supreme, 3, False, True, Supreme, 1, 
Illinois, 3, False, True, Illinois, 1, 
Toledo, 3, False, False, Toledo, 1, 
Mike, 3, False, True, Mike, 1, 
Africans, 3, False, True, Africans, 1, 
Assembly, 3, False, True, Assembly, 1, 
Hanover, 3, False, False, Hanover, 1, 
OPEC, 3, True, False, O ##P ##EC, 3, 
Newfoundland, 3, False, False, Newfoundland, 1, 
Stephenville, 3, False, False, Stephen ##ville, 2, 
Snow, 3, False, False, Snow, 1, 
Hebron, 3, False, True, He ##bro ##n, 3, 
ACCESS, 3, True, False, ACC ##ES ##S, 3, 
Burns, 3, False, False, Burns, 1, 
Pan, 3, False, False, Pan, 1, 
Foreign, 3, False, True, Foreign, 1, 
Benchaou, 3, False, False, Ben ##cha ##ou, 3, 
Algerian, 3, False, True, Algerian, 1, 
Frankfurt, 3, False, True, Frankfurt, 1, 
Marlow, 3, False, False, Mar ##low, 2, 
Grove, 3, False, False, Grove, 1, 
Bolger, 3, False, True, Bo ##lge ##r, 3, 
Halverson, 3, False, False, Hal ##vers ##on, 3, 
Korean, 3, False, True, Korean, 1, 
Guilin, 3, False, False, G ##uil ##in, 3, 
Toronto, 3, False, True, Toronto, 1, 
Mines, 3, False, True, Mines, 1, 
Energy, 3, False, True, Energy, 1, 
Umar, 3, False, True, Um ##ar, 2, 
Panutan, 3, False, False, Pan ##uta ##n, 3, 
Tan, 3, False, True, Tan, 1, 
Horinouchi, 3, False, False, Ho ##rino ##uchi, 3, 
Regine, 3, False, False, Reg ##ine, 2, 
Cavagnoud, 3, False, False, C ##ava ##gno ##ud, 4, 
Megan, 3, False, False, Megan, 1, 
Gerety, 3, False, False, G ##ere ##ty, 3, 
Ingeborg, 3, False, False, In ##ge ##borg, 3, 
USA, 3, True, True, USA, 1, 
Shimer, 3, False, False, Shi ##mer, 2, 
Foucras, 3, False, False, F ##ou ##c ##ras, 4, 
Kanpur, 3, False, False, Ka ##n ##pur, 3, 
Ekoku, 3, False, False, E ##ko ##ku, 3, 
Reading, 3, False, True, Reading, 1, 
Vale, 3, False, True, Vale, 1, 
Raith, 3, False, True, Rai ##th, 2, 
Motherwell, 3, False, True, Mother ##well, 2, 
Ross, 3, False, True, Ross, 1, 
Coventry, 3, False, True, Coventry, 1, 
Tottenham, 3, False, True, Tottenham, 1, 
Stirling, 3, False, True, Stirling, 1, 
Alloa, 3, False, True, All ##oa, 2, 
Forfar, 3, False, True, For ##far, 2, 
Bradford, 3, False, True, Bradford, 1, 
Hafizi, 3, False, False, Ha ##fi ##zi, 3, 
Do, 3, False, False, Do, 1, 
Hoon, 3, False, False, Ho ##on, 2, 
Hwang, 3, False, True, H ##wang, 2, 
Hong, 3, False, True, Hong, 1, 
Koreans, 3, False, False, Koreans, 1, 
Woon, 3, False, False, W ##oon, 2, 
Ronny, 3, False, True, Ron ##ny, 2, 
Wabia, 3, False, False, W ##abi ##a, 3, 
Widodo, 3, False, False, W ##ido ##do, 3, 
JAPAN, 2, True, False, J ##AP ##AN, 3, 
Shkvyrin, 2, False, False, S ##h ##k ##vy ##rin, 5, 
Oleg, 2, False, False, Ole ##g, 2, 
Soviet, 2, False, True, Soviet, 1, 
Hiroshige, 2, False, False, Hi ##ros ##hi ##ge, 4, 
Yanagimoto, 2, False, False, Yan ##agi ##moto, 3, 
Marcello, 2, False, False, Marcel ##lo, 2, 
Javier, 2, False, True, Javier, 1, 
Francesco, 2, False, True, Francesco, 1, 
Andrea, 2, False, True, Andrea, 1, 
Massimo, 2, False, False, Mass ##imo, 2, 
Carlo, 2, False, True, Carlo, 1, 
Gianluca, 2, False, True, G ##ian ##lu ##ca, 4, 
Awad, 2, False, False, A ##wa ##d, 3, 
Kenichi, 2, False, False, Ken ##ichi, 2, 
Shimokawa, 2, False, False, Shi ##mo ##kawa, 3, 
Naoki, 2, False, False, Na ##oki, 2, 
Soma, 2, False, False, So ##ma, 2, 
Hiroaki, 2, False, False, Hi ##roa ##ki, 3, 
Ali, 2, False, True, Ali, 1, 
Troy, 2, False, True, Troy, 1, 
Donna, 2, False, True, Donna, 1, 
Liz, 2, False, False, Liz, 1, 
Koroleva, 2, False, False, Ko ##rol ##eva, 3, 
ASIAN, 2, True, False, AS ##IA ##N, 3, 
SIALKOT, 2, True, False, S ##IA ##L ##KO ##T, 5, 
Spearman, 2, False, False, S ##pear ##man, 3, 
Akram, 2, False, True, A ##kra ##m, 3, 
Shahid, 2, False, True, Shah ##id, 2, 
Younis, 2, False, True, You ##nis, 2, 
Doull, 2, False, False, Do ##ull, 2, 
Kennedy, 2, False, True, Kennedy, 1, 
A., 2, True, True, A ##., 2, 
Challenge, 2, False, True, Challenge, 1, 
Plymouth, 2, False, True, Plymouth, 1, 
Exeter, 2, False, True, Exeter, 1, 
EUROLEAGUE, 2, True, False, EU ##RO ##LE ##AG ##UE, 5, 
EuroLeague, 2, False, False, Euro ##L ##ea ##gue, 4, 
Kinder, 2, False, False, Kind ##er, 2, 
Little, 2, False, True, Little, 1, 
Herbert, 2, False, True, Herbert, 1, 
Owen, 2, False, False, Owen, 1, 
Finegan, 2, False, False, Fine ##gan, 2, 
Cape, 2, False, True, Cape, 1, 
Stimpson, 2, False, False, St ##im ##ps ##on, 4, 
Underwood, 2, False, True, Underwood, 1, 
Norm, 2, False, True, Nor ##m, 2, 
Hewitt, 2, False, False, Hewitt, 1, 
Bateman, 2, False, False, Bat ##eman, 2, 
Townsend, 2, False, True, Townsend, 1, 
Pontypridd, 2, False, False, Pont ##y ##p ##rid ##d, 5, 
Darren, 2, False, True, Darren, 1, 
Joe, 2, False, True, Joe, 1, 
Roff, 2, False, False, R ##off, 2, 
Horan, 2, False, False, Ho ##ran, 2, 
Pat, 2, False, True, Pat, 1, 
ZIMBABWE, 2, True, True, Z ##IM ##BA ##B ##W ##E, 6, 
OPEN, 2, True, True, O ##P ##EN, 3, 
Club, 2, False, True, Club, 1, 
Des, 2, False, True, Des, 1, 
Terblanche, 2, False, False, Te ##rb ##lanche, 3, 
McNulty, 2, False, True, M ##c ##N ##ult ##y, 5, 
Vuuren, 2, False, False, V ##u ##uren, 3, 
Price, 2, False, True, Price, 1, 
Hobday, 2, False, False, Ho ##b ##day, 3, 
Pitts, 2, False, False, Pitt ##s, 2, 
Murless, 2, False, False, Mu ##rle ##ss, 3, 
Hennie, 2, False, False, He ##nn ##ie, 3, 
Swart, 2, False, False, S ##wart, 2, 
Schalk, 2, False, False, Sc ##hal ##k, 3, 
Merwe, 2, False, True, Me ##r ##we, 3, 
Desvonde, 2, False, False, Des ##von ##de, 3, 
Botes, 2, False, False, Bo ##tes, 2, 
Reid, 2, False, True, Reid, 1, 
Whitelaw, 2, False, False, White ##law, 2, 
Liddle, 2, False, False, Li ##ddle, 2, 
Hugh, 2, False, False, Hugh, 1, 
Baiocchi, 2, False, False, Bai ##oc ##chi, 3, 
da, 2, False, True, da, 1, 
Trevor, 2, False, False, Trevor, 1, 
Don, 2, False, True, Don, 1, 
Dion, 2, False, False, Dion, 1, 
Fourie, 2, False, False, Four ##ie, 2, 
Waltman, 2, False, False, Walt ##man, 2, 
BUCHAREST, 2, True, True, B ##UC ##HA ##RE ##ST, 5, 
Iordanescu, 2, False, False, I ##ord ##ane ##s ##cu, 5, 
Macedonia, 2, False, True, Macedonia, 1, 
Valentin, 2, False, True, Vale ##ntin, 2, 
Stefan, 2, False, True, Stefan, 1, 
Viorel, 2, False, False, V ##ior ##el, 3, 
Ion, 2, False, True, Ion, 1, 
Otelul, 2, False, True, O ##tel ##ul, 3, 
Galati, 2, False, True, Gala ##ti, 2, 
Liviu, 2, False, False, Liv ##iu, 2, 
Ciobotariu, 2, False, False, C ##io ##bot ##ari ##u, 5, 
Steaua, 2, False, True, St ##eau ##a, 3, 
Popescu, 2, False, False, Pope ##s ##cu, 3, 
LARA, 2, True, False, LA ##RA, 2, 
Stuart, 2, False, True, Stuart, 1, 
Clive, 2, False, False, Clive, 1, 
Geoff, 2, False, True, Geoff, 1, 
Marsh, 2, False, True, Marsh, 1, 
Samuels, 2, False, False, Samuel ##s, 2, 
Taylor, 2, False, True, Taylor, 1, 
Ponting, 2, False, True, Pont ##ing, 2, 
Bevan, 2, False, True, Be ##van, 2, 
SHEFFIELD, 2, True, True, SH ##EF ##FI ##EL ##D, 5, 
SHIELD, 2, True, False, SH ##IE ##LD, 3, 
Tom, 2, False, True, Tom, 1, 
Ricky, 2, False, True, Ricky, 1, 
Glenn, 2, False, True, Glenn, 1, 
Sherwin, 2, False, False, She ##r ##win, 3, 
Carl, 2, False, True, Carl, 1, 
PRIX, 2, True, True, PR ##IX, 2, 
Prix, 2, False, True, Prix, 1, 
Chen, 2, False, True, Chen, 1, 
Thomas, 2, False, True, Thomas, 1, 
Fung, 2, False, True, Fun ##g, 2, 
Permadi, 2, False, True, Per ##mad ##i, 3, 
Taiwan, 2, False, True, Taiwan, 1, 
Kusuma, 2, False, False, Ku ##su ##ma, 3, 
Zhichao, 2, False, True, Z ##hic ##hao, 3, 
stadium, 2, False, False, stadium, 1, 
Mohamed, 2, False, True, Mohamed, 1, 
CENTRAL, 2, True, True, CE ##NT ##RA ##L, 4, 
Ny, 2, False, False, N ##y, 2, 
Islanders, 2, False, False, Islanders, 1, 
Hartford, 2, False, False, Hartford, 1, 
Phoenix, 2, False, False, Phoenix, 1, 
Indianapolis, 2, False, True, Indianapolis, 1, 
Harbaugh, 2, False, False, Ha ##rb ##augh, 3, 
Kansas, 2, False, True, Kansas, 1, 
Green, 2, False, True, Green, 1, 
Packers, 2, False, False, Packers, 1, 
ENGLAND, 2, True, True, E ##NG ##LA ##ND, 4, 
JETS, 2, True, False, J ##ET ##S, 3, 
JACKSONVILLE, 2, True, True, J ##AC ##KS ##ON ##VI ##LL ##E, 7, 
CINCINNATI, 2, True, True, C ##IN ##CI ##N ##NA ##TI, 6, 
BALTIMORE, 2, True, True, BA ##LT ##IM ##OR ##E, 5, 
KANSAS, 2, True, True, K ##AN ##SA ##S, 4, 
DIEGO, 2, True, True, D ##IE ##G ##O, 4, 
ARIZONA, 2, True, False, AR ##I ##Z ##ON ##A, 5, 
GIANTS, 2, True, True, G ##IA ##NT ##S, 4, 
FRANCISCO, 2, True, True, F ##RA ##NC ##IS ##CO, 5, 
CAROLINA, 2, True, False, CA ##RO ##L ##IN ##A, 5, 
ORLEANS, 2, True, False, OR ##LE ##AN ##S, 4, 
Orlando, 2, False, True, Orlando, 1, 
Award, 2, False, False, Award, 1, 
Nebraska, 2, False, True, Nebraska, 1, 
DUTCH, 2, True, True, D ##UT ##CH, 3, 
Eindhoven, 2, False, True, Ein ##dh ##ove ##n, 4, 
Graafschap, 2, False, True, G ##ra ##af ##sch ##ap, 5, 
Rotterdam, 2, False, True, Rotterdam, 1, 
AZ, 2, True, True, A ##Z, 2, 
Alkmaar, 2, False, True, Al ##k ##ma ##ar, 4, 
Fortuna, 2, False, True, Fort ##una, 2, 
GERMAN, 2, True, True, GE ##R ##MA ##N, 4, 
BONN, 2, True, True, B ##ON ##N, 3, 
Borussia, 2, False, True, Bo ##russ ##ia, 3, 
SV, 2, True, True, SV, 1, 
Christophe, 2, False, True, Christophe, 1, 
Germain, 2, False, True, Germain, 1, 
MUNICH, 2, True, False, M ##UN ##IC ##H, 4, 
WEAH, 2, True, False, W ##EA ##H, 3, 
Portugal, 2, False, True, Portugal, 1, 
Manuel, 2, False, True, Manuel, 1, 
Georg, 2, False, False, Georg, 1, 
Dimas, 2, False, True, Di ##mas, 2, 
Secretario, 2, False, True, Secret ##ario, 2, 
Figo, 2, False, True, Fi ##go, 2, 
Paulo, 2, False, True, Paulo, 1, 
REAL, 2, True, False, R ##EA ##L, 3, 
Ronaldo, 2, False, True, Ronald ##o, 2, 
Pizzi, 2, False, True, Pi ##zzi, 2, 
Roger, 2, False, True, Roger, 1, 
Laurent, 2, False, True, Laurent, 1, 
Santiago, 2, False, True, Santiago, 1, 
El, 2, False, True, El, 1, 
Betis, 2, False, False, Bet ##is, 2, 
Athletic, 2, False, False, Athletic, 1, 
Bilbao, 2, False, True, B ##il ##bao, 3, 
Sociedad, 2, False, False, So ##cie ##dad, 3, 
Valladolid, 2, False, False, Val ##lad ##oli ##d, 4, 
Racing, 2, False, True, Racing, 1, 
Rayo, 2, False, False, Ray ##o, 2, 
Vallecano, 2, False, False, Valle ##cano, 2, 
Valencia, 2, False, True, Valencia, 1, 
Celta, 2, False, False, Ce ##lta, 2, 
Vigo, 2, False, False, V ##igo, 2, 
Espanyol, 2, False, False, E ##span ##yo ##l, 4, 
Logrones, 2, False, False, Lo ##gro ##nes, 3, 
Zaragoza, 2, False, False, Z ##ara ##go ##za, 4, 
Compostela, 2, False, False, Co ##mpo ##ste ##la, 4, 
Hercules, 2, False, False, Hercules, 1, 
Extremadura, 2, False, False, Ex ##tre ##mad ##ura, 4, 
Armando, 2, False, True, Armand ##o, 2, 
Havelange, 2, False, False, Have ##lang ##e, 3, 
Rosenborg, 2, False, True, Rosen ##borg, 2, 
UNITED, 2, True, True, UN ##IT ##ED, 3, 
VIENNA, 2, True, True, VI ##EN ##NA, 3, 
Austrian, 2, False, True, Austrian, 1, 
Piacenza, 2, False, True, Pi ##ace ##nza, 3, 
Reggiana, 2, False, True, Reg ##gia ##na, 3, 
Perugia, 2, False, True, Peru ##gia, 2, 
Lazio, 2, False, True, La ##zio, 2, 
Roma, 2, False, True, Roma, 1, 
Norwegian, 2, False, True, Norwegian, 1, 
Montenegrin, 2, False, True, Montenegrin, 1, 
Dejan, 2, False, True, De ##jan, 2, 
Sampdoria, 2, False, True, Sam ##p ##dor ##ia, 4, 
Marcelo, 2, False, True, Marcel ##o, 2, 
Chilean, 2, False, True, Chilean, 1, 
Eric, 2, False, True, Eric, 1, 
Jacques, 2, False, True, Jacques, 1, 
BOMBAY, 2, True, True, B ##OM ##BA ##Y, 4, 
Rodney, 2, False, True, Rodney, 1, 
Mahindra, 2, False, False, Ma ##hin ##dra, 3, 
Englishman, 2, False, True, English ##man, 2, 
Simon, 2, False, True, Simon, 1, 
Parke, 2, False, True, Park ##e, 2, 
Zulu, 2, False, False, Z ##ulu, 2, 
ANC, 2, True, True, AN ##C, 2, 
KwaZulu-Natal, 2, False, False, K ##wa ##Z ##ulu ##- ##N ##ata ##l, 8, 
HAVEL, 2, True, False, H ##AV ##EL, 3, 
CZECH, 2, True, True, C ##Z ##EC ##H, 4, 
Prague, 2, False, True, Prague, 1, 
Marie, 2, False, False, Marie, 1, 
Josef, 2, False, True, Josef, 1, 
Convention, 2, False, True, Convention, 1, 
Hungarian, 2, False, True, Hungarian, 1, 
UDMR, 2, True, False, U ##DM ##R, 3, 
Constantinescu, 2, False, False, Constantine ##s ##cu, 3, 
Democrats, 2, False, True, Democrats, 1, 
Holocaust, 2, False, False, Holocaust, 1, 
Dariusz, 2, False, True, Darius ##z, 2, 
Banking, 2, False, True, Banking, 1, 
Steven, 2, False, True, Steven, 1, 
Carlsberg, 2, False, False, Carl ##sberg, 2, 
Okocim, 2, False, False, Ok ##oc ##im, 3, 
Company, 2, False, True, Company, 1, 
Telkom, 2, False, False, Tel ##ko ##m, 3, 
Army, 2, False, True, Army, 1, 
Trading, 2, False, True, Trading, 1, 
Corp., 2, False, True, Corp ##., 2, 
U.S, 2, True, True, U ##. ##S, 3, 
School, 2, False, True, School, 1, 
Commons, 2, False, True, Commons, 1, 
Electronic, 2, False, False, Electronic, 1, 
Data, 2, False, True, Data, 1, 
Control, 2, False, True, Control, 1, 
Civil, 2, False, True, Civil, 1, 
Aviation, 2, False, True, Aviation, 1, 
Authority, 2, False, True, Authority, 1, 
North, 2, False, True, North, 1, 
RTRS, 2, True, True, R ##TR ##S, 3, 
WINNIPEG, 2, True, True, W ##IN ##NI ##P ##EG, 5, 
C$, 2, True, True, C ##$, 2, 
Dampier, 2, False, False, Dam ##pie ##r, 3, 
Mobil, 2, False, False, Mo ##bil, 2, 
Red, 2, False, True, Red, 1, 
Sidi, 2, False, True, Sid ##i, 2, 
Kreir, 2, False, False, K ##re ##ir, 3, 
Augusta, 2, False, False, Augusta, 1, 
Fos, 2, False, False, F ##os, 2, 
Stock, 2, False, True, Stock, 1, 
Exchange, 2, False, True, Exchange, 1, 
Mining, 2, False, True, Mining, 1, 
Minerals, 2, False, True, Mine ##rals, 2, 
Albuquerque, 2, False, False, Albuquerque, 1, 
N.M., 2, True, False, N ##. ##M ##., 4, 
PaineWebber, 2, False, False, Pain ##e ##W ##eb ##ber, 5, 
Marc, 2, False, True, Marc, 1, 
Russ, 2, False, False, Russ, 1, 
Berrie, 2, False, False, Be ##rrie, 2, 
Cooke, 2, False, False, Cooke, 1, 
Rwandan, 2, False, True, Rwanda ##n, 2, 
Goma, 2, False, True, Go ##ma, 2, 
Rwanda, 2, False, True, Rwanda, 1, 
Senegal, 2, False, True, Senegal, 1, 
Moustapha, 2, False, False, Mo ##ust ##aph ##a, 4, 
Niasse, 2, False, False, Ni ##ass ##e, 3, 
Boutros, 2, False, True, Bo ##ut ##ros, 3, 
Egyptian, 2, False, True, Egyptian, 1, 
Chirac, 2, False, True, Chi ##rac, 2, 
Grelombe, 2, False, False, G ##rel ##omb ##e, 4, 
Chad, 2, False, True, Chad, 1, 
CIS, 2, True, True, C ##IS, 2, 
Bratislava, 2, False, True, Bratislava, 1, 
BRATISLAVA, 2, True, True, BR ##AT ##IS ##LA ##VA, 5, 
TIRANA, 2, True, True, T ##IR ##AN ##A, 4, 
Berisha, 2, False, True, Be ##ris ##ha, 3, 
Luigi, 2, False, True, Luigi, 1, 
Gjonaj, 2, False, False, G ##jon ##aj, 3, 
Alliance, 2, False, True, Alliance, 1, 
Itar-Tass, 2, False, True, It ##ar ##- ##T ##ass, 5, 
Uneximbank, 2, False, False, Un ##ex ##im ##bank, 4, 
Boris, 2, False, True, Boris, 1, 
Kremlin, 2, False, True, K ##rem ##lin, 3, 
Slovak, 2, False, True, Slovak, 1, 
TASR, 2, True, False, T ##AS ##R, 3, 
Movement, 2, False, True, Movement, 1, 
for, 2, False, True, for, 1, 
Kazanluk, 2, False, False, Kazan ##luk, 2, 
Islam, 2, False, True, Islam, 1, 
Budapest, 2, False, True, Budapest, 1, 
Sandor, 2, False, False, Sand ##or, 2, 
MEXICO, 2, True, True, ME ##X ##IC ##O, 4, 
Treasury, 2, False, True, Treasury, 1, 
Ponce, 2, False, False, Ponce, 1, 
Brazilians, 2, False, False, Brazilian ##s, 2, 
Saldanha, 2, False, False, Sal ##dan ##ha, 3, 
Claudia, 2, False, False, Claudia, 1, 
Buenos, 2, False, True, Buenos, 1, 
Aires, 2, False, True, Aires, 1, 
Communications, 2, False, True, Communications, 1, 
Caribbean, 2, False, True, Caribbean, 1, 
Baja, 2, False, False, Baja, 1, 
O, 2, True, True, O, 1, 
Globo, 2, False, True, G ##lo ##bo, 3, 
Peace, 2, False, True, Peace, 1, 
Prize, 2, False, True, Prize, 1, 
Oslo, 2, False, True, Oslo, 1, 
Islamic, 2, False, True, Islamic, 1, 
Conference, 2, False, True, Conference, 1, 
Kohl, 2, False, True, Ko ##hl, 2, 
Hainan, 2, False, False, Hai ##nan, 2, 
BEIJING, 2, True, True, B ##EI ##J ##ING, 4, 
Wenchang, 2, False, False, Wen ##chang, 2, 
Aung, 2, False, False, Au ##ng, 2, 
Order, 2, False, False, Order, 1, 
Restoration, 2, False, False, Restoration, 1, 
SLORC, 2, True, False, SL ##OR ##C, 3, 
NLD, 2, True, False, NL ##D, 2, 
ASEAN, 2, True, False, AS ##EA ##N, 3, 
Philippines, 2, False, True, Philippines, 1, 
Vietnam, 2, False, True, Vietnam, 1, 
Markets, 2, False, True, Markets, 1, 
Rubin, 2, False, True, Rubin, 1, 
Note, 2, False, False, Note, 1, 
Sumitomo, 2, False, True, Su ##mit ##omo, 3, 
Tokyo, 2, False, True, Tokyo, 1, 
Trust, 2, False, True, Trust, 1, 
&, 2, False, True, &, 1, 
Japanese, 2, False, True, Japanese, 1, 
pro-Israeli, 2, False, False, pro ##- ##I ##s ##rae ##li, 6, 
Beirut, 2, False, True, Beirut, 1, 
Peres, 2, False, True, Per ##es, 2, 
Saqr, 2, False, False, Sa ##q ##r, 3, 
Christian, 2, False, True, Christian, 1, 
Texas, 2, False, True, Texas, 1, 
